TRUE,49,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
#,OEM7600.SPIKE_CONFIG_POS_Y_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(oem7600_filter->position_spike_filter_config[1].count_limit_to_accept),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Y_CNT_LMT_REJECT,uint8_t,,(uint8_t)(oem7600_filter->position_spike_filter_config[1].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Y_REJECT_THRESHOLD,float,,(float)(oem7600_filter->position_spike_filter_config[1].reject_threshold),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Y_LMT_ACCEPT_AS_STEP,float,,(float)(oem7600_filter->position_spike_filter_config[1].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,OEM7600.SPIKE_ERROR_POS_Y,uint8_t,,(uint8_t)(oem7600_filter->position_filter_error[1]),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Y_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(oem7600_filter->velocity_spike_filter_config[1].count_limit_to_accept),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Y_CNT_LMT_REJECT,uint8_t,,(uint8_t)(oem7600_filter->velocity_spike_filter_config[1].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Y_REJECT_THRESHOLD,float,,(float)(oem7600_filter->velocity_spike_filter_config[1].reject_threshold),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Y_LMT_ACCEPT_AS_STEP,float,,(float)(oem7600_filter->velocity_spike_filter_config[1].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,OEM7600.SPIKE_ERROR_VEL_Y,uint8_t,,(uint8_t)(oem7600_filter->velocity_filter_error[1]),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Z_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(oem7600_filter->position_spike_filter_config[2].count_limit_to_accept),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Z_CNT_LMT_REJECT,uint8_t,,(uint8_t)(oem7600_filter->position_spike_filter_config[2].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Z_REJECT_THRESHOLD,float,,(float)(oem7600_filter->position_spike_filter_config[2].reject_threshold),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_POS_Z_LMT_ACCEPT_AS_STEP,float,,(float)(oem7600_filter->position_spike_filter_config[2].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,OEM7600.SPIKE_ERROR_POS_Z,uint8_t,,(uint8_t)(oem7600_filter->position_filter_error[2]),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Z_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(oem7600_filter->velocity_spike_filter_config[2].count_limit_to_accept),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Z_CNT_LMT_REJECT,uint8_t,,(uint8_t)(oem7600_filter->velocity_spike_filter_config[2].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Z_REJECT_THRESHOLD,float,,(float)(oem7600_filter->velocity_spike_filter_config[2].reject_threshold),NONE,,,,,,,,,,
#,OEM7600.SPIKE_CONFIG_VEL_Z_LMT_ACCEPT_AS_STEP,float,,(float)(oem7600_filter->velocity_spike_filter_config[2].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,OEM7600.SPIKE_ERROR_VEL_Z,uint8_t,,(uint8_t)(oem7600_filter->velocity_filter_error[2]),NONE,,,,,,,,,,
#,SAGITTA.SPIKE_CONFIG_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(sagitta_filter->q_i2b_spike_filter_config.count_limit_to_accept),NONE,,,,,,,,,,
#,SAGITTA.SPIKE_CONFIG_CNT_LMT_REJECT,uint8_t,,(uint8_t)(sagitta_filter->q_i2b_spike_filter_config.count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,SAGITTA.SPIKE_CONFIG_REJECT_THRESHOLD,float,,(float)(sagitta_filter->q_i2b_spike_filter_config.reject_threshold),NONE,,,,,,,,,,
#,SAGITTA.SPIKE_CONFIG_LMT_ACCEPT_AS_STEP,float,,(float)(sagitta_filter->q_i2b_spike_filter_config.amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,SAGITTA.SPIKE_ERROR,uint8_t,,(uint8_t)(sagitta_filter->q_i2b_filter_error),NONE,,,,,,,,,,
#,NANOSSOCD60.SPIKE_CONFIG_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(nanossoc_d60_filter->spike_filter_config.count_limit_to_accept),NONE,,,,,,,,,,
#,NANOSSOCD60.SPIKE_CONFIG_CNT_LMT_REJECT,uint8_t,,(uint8_t)(nanossoc_d60_filter->spike_filter_config.count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,NANOSSOCD60.SPIKE_CONFIG_REJECT_THRESHOLD,float,,(float)(nanossoc_d60_filter->spike_filter_config.reject_threshold),NONE,,,,,,,,,,
#,NANOSSOCD60.SPIKE_CONFIG_LMT_ACCEPT_AS_STEP,float,,(float)(nanossoc_d60_filter->spike_filter_config.amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,NANOSSOCD60.SPIKE_ERROR,uint8_t,,(uint8_t)(nanossoc_d60_filter->filter_error),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_X_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(rm3100_filter->spike_filter_config[0][0].count_limit_to_accept),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_X_CNT_LMT_REJECT,uint8_t,,(uint8_t)(rm3100_filter->spike_filter_config[0][0].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_X_REJECT_THRESHOLD,float,,(float)(rm3100_filter->spike_filter_config[0][0].reject_threshold),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_X_LMT_ACCEPT_AS_STEP,float,,(float)(rm3100_filter->spike_filter_config[0][0].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_ERROR_X,uint8_t,,(uint8_t)(rm3100_filter->filter_error[0][0]),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Y_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(rm3100_filter->spike_filter_config[0][1].count_limit_to_accept),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Y_CNT_LMT_REJECT,uint8_t,,(uint8_t)(rm3100_filter->spike_filter_config[0][1].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Y_REJECT_THRESHOLD,float,,(float)(rm3100_filter->spike_filter_config[0][1].reject_threshold),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Y_LMT_ACCEPT_AS_STEP,float,,(float)(rm3100_filter->spike_filter_config[0][1].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_ERROR_Y,uint8_t,,(uint8_t)(rm3100_filter->filter_error[0][1]),NONE,,,,,,,,,,
