TRUE,32,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,OBC.TLC_TLM.LOCKOUT_FLAG,,1,,STATUS,,,,,,,"0=NO:G, 1=YES:R",,,
,OBC.TLC_TLM.DUMMY0,,2,,STATUS,,,,,,,*=UNDEFINED,,,
,OBC.EL.STATISTICS.RECORD_COUNTER_TOTAL,uint32_t,,event_logger->statistics.record_counter_total,NONE,,,,,,,,,,
,OBC.EL.STATISTICS.RECORD_COUNTERS_HIGH,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_HIGH],NONE,,,,,,,,,データサイズ減らすためにu16,
,OBC.EL.STATISTICS.RECORD_COUNTERS_LOW,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_LOW],NONE,,,,,,,,,データサイズ減らすためにu16,
,OBC.EL.STATISTICS.RECORD_COUNTERS_EL,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_EL],NONE,,,,,,,,,データサイズ減らすためにu16,
,OBC.EL.STATISTICS.RECORD_COUNTERS_EH,uint16_t,,(uint16_t)event_logger->statistics.record_counters[EL_ERROR_LEVEL_EH],NONE,,,,,,,,,データサイズ減らすためにu16,
,OBC.EL.LATEST_EVENT.ERR_LEVEL,uint8_t,,(uint8_t)event_logger->latest_event.err_level,STATUS,,,,,,,"0=HIGH, 1=LOW, 2=EL, 3=EH, *=N/A",,,
,OBC.EL.LATEST_LOW_EVENT.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->group",NONE,,,,,,,,,,
,OBC.EL.LATEST_LOW_EVENT.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->local",NONE,,,,,,,,,,
,OBC.EL.LATEST_LOW_EVENT.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->time.total_cycle",NONE,,,,,,,,,,
,OBC.EL.LATEST_LOW_EVENT.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->time.step",NONE,,,,,,,,,,
,OBC.EL.LATEST_LOW_EVENT.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->note",NONE,,,,,,,,,u8にしてもよい,
,OBC.EL.LATEST_HIGH_EVENT.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->group",NONE,,,,,,,,,,
,OBC.EL.LATEST_HIGH_EVENT.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->local",NONE,,,,,,,,,,
,OBC.EL.LATEST_HIGH_EVENT.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->time.total_cycle",NONE,,,,,,,,,,
,OBC.EL.LATEST_HIGH_EVENT.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->time.step",NONE,,,,,,,,,,
