TRUE,35,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
#,NANOSSOC_D60.IDX_5.SUN_VEC_BODY_Y,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_5]->info.sun_vec_body[1]),NONE,,,,,,,,サンセンサIDX 5で計測した太陽ベクトル機体座標系Y,,
#,NANOSSOC_D60.IDX_5.SUN_VEC_BODY_Z,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_5]->info.sun_vec_body[2]),NONE,,,,,,,,サンセンサIDX 5で計測した太陽ベクトル機体座標系Z,,
#,STIM210.COUNTER,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.counter),NONE,,,,,,,,STIMカウンタ,,
#,STIM210.LATENCY_sec,uint16_t,,(uint16_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.latency_sec),NONE,,,,,,,,STIMカウンタレイテンシー,,
#,STIM210.NORMAL_MODE_FORMAT,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.normal_mode_format),STATUS,,,,,,,"0=STANDARD, 1=EXTENDED, 2=RATE_TEMP, 3=RATE_CNT, 4=RATE_LATENCY, 5=RATE_CNT_LATENCY, 6=RATE_TEMP_CNT, 7=RATE_TEMP_LATENCY, 8=RATE_TEMP_CNT_LATENCY, *=NA",STIMノーマルモードフォーマット,,
#,STIM210.GYRO_OUTPUT_MODE,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.gyro_output_mode),STATUS,,,,,,,"0=ANG_RATE, 1=INC_ANG, 2=AVE_ANG_RATE, 3=INT_ANG, *=NA",STIMジャイロ出力設定,,
#,STIM210.TERMINATION_MODE,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.termination_mode),STATUS,,,,,,,"0=OFF, 1=CRLF, *=NA",STIM終端モード,,
#,STIM210.LPF_FREQUENCY,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.low_pass_filter_frequency),STATUS,,,,,,,"0=16Hz, 1=33Hz, 2=66Hz, 3=131Hz, 4=262Hz, *=NA",STIM LPFカットオフ周波数,,
#,STIM210.SAMPLE_RATE,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.sample_rate),STATUS,,,,,,,"0=EXT, 1=125Hz, 2=250Hz, 3=500Hz, 4=1kHz, 5=2kHz, *=NA",STIMサンプルレート,,
#,STIM210.STATUS,uint8_t,,(uint8_t)(stim210_driver[STIM210_IDX_IN_UNIT]->info.status),STATUS,,,,,,,"0=OK, *=NG",STIM210でのジャイロ出力ステータス,,
#,OEM.BAUDRATE,uint32_t,,(uint32_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.uart_baudrate),NONE,,,,,,,,OEM7600通信ボーレート,,
#,SAGITTA.QUATERNION_I2C_X,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.quaternion_i2c.vector_part[0]),NONE,,,,,,,,SAGITTA計測Quaternoin I2C X,,
#,SAGITTA.QUATERNION_I2C_Y,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.quaternion_i2c.vector_part[1]),NONE,,,,,,,,SAGITTA計測Quaternoin I2C Y,,
#,SAGITTA.QUATERNION_I2C_Z,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.quaternion_i2c.vector_part[2]),NONE,,,,,,,,SAGITTA計測Quaternoin I2C Z,,
#,SAGITTA.QUATERNION_I2C_W,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.quaternion_i2c.scalar_part),NONE,,,,,,,,SAGITTA計測Quaternoin I2C W,,
#,MTQ.CONFIG.OBSERVE_DURATION_MS,uint16_t,,(uint16_t)(magnetic_exclusive_control_timer->config.observe_duration_ms),NONE,,,,,,,,磁気センサ観測状態の持続時間,,
#,MTQ.CONFIG.CONTROL_DURATION_MS,uint16_t,,(uint16_t)(magnetic_exclusive_control_timer->config.control_duration_ms),NONE,,,,,,,,MTQ出力状態の持続時間,,
#,MTQ.CONFIG.STANDBY_DURATION_MS,uint16_t,,(uint16_t)(magnetic_exclusive_control_timer->config.standby_duration_ms),NONE,,,,,,,,スタンバイ状態の持続時間,,
#,MTQ.BUFFERED_CONFIG.OBSERVE_DURATION_MS,uint16_t,,(uint16_t)(magnetic_exclusive_control_timer->buffered_config.observe_duration_ms),NONE,,,,,,,,磁気センサ観測状態の持続時間,,
#,MTQ.BUFFERED_CONFIG.CONTROL_DURATION_MS,uint16_t,,(uint16_t)(magnetic_exclusive_control_timer->buffered_config.control_duration_ms),NONE,,,,,,,,MTQ出力状態の持続時間,,
#,MTQ.BUFFERED_CONFIG.STANDBY_DURATION_MS,uint16_t,,(uint16_t)(magnetic_exclusive_control_timer->buffered_config.standby_duration_ms),NONE,,,,,,,,スタンバイ状態の持続時間,,
#,MTQ.EXCLUSIVE_CONTROL_IS_ENABLE,uint8_t,,(uint8_t)(magnetic_exclusive_control_timer->is_enable),STATUS,,,,,,,"0=DISABLE, 1=ENABLE",MTQ磁気排他制御が有効か無効か,,
