TRUE,52,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,MOUNTING.QW,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.mounting.scalar_part),NONE,,,,,,,,,,
,DISTORTION.MODE,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.mode),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT0,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[0]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT1,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[1]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT2,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[2]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT3,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[3]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT4,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[4]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT5,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[5]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT6,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[6]),NONE,,,,,,,,,,
,DISTORTION.K0_COEFFICIENT7,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.k0_coefficient[7]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT0,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[0]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT1,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[1]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT2,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[2]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT3,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[3]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT4,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[4]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT5,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[5]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT6,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[6]),NONE,,,,,,,,,,
,DISTORTION.H0_COEFFICIENT7,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.distortion.h0_coefficient[7]),NONE,,,,,,,,,,
,CAMERA.MODE,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.mode),NONE,,,,,,,,,,
,CAMERA.FOCAL_LENGTH_mm,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.focal_length_mm),NONE,,,,,,,,,,
,CAMERA.EXPOSURE_s,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.exposure_s),NONE,,,,,,,,,,
,CAMERA.INTERVAL_s,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.interval_s),NONE,,,,,,,,,,
,CAMERA.OFFSET_pix,int16_t,,(int16_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.offset_pix),NONE,,,,,,,,,,
,CAMERA.PGA_GAIN,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.pga_gain),NONE,,,,,,,,,,
,CAMERA.ADC_GAIN,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.adc_gain),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER1,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[0]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER2,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[1]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER3,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[2]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER4,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[3]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER5,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[4]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER6,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[5]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER7,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[6]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER8,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[7]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER9,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[8]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER10,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[9]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER11,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[10]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER12,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[11]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER13,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[12]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER14,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[13]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER15,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[14]),NONE,,,,,,,,,,
,CAMERA.OVERRIDE_REGISTER16,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.override_register[15]),NONE,,,,,,,,,,
,CAMERA.FREQUENCY,uint32_t,,(uint32_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.camera.freq),NONE,,,,,,,,,,
,IMAGE_PROCESSOR.MODE,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.image_processor.mode),NONE,,,,,,,,,,
,IMAGE_PROCESSOR.STORE,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.image_processor.store),NONE,,,,,,,,,,
,IMAGE_PROCESSOR.SIGNAL_THRESHOLD_pix,uint16_t,,(uint16_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.image_processor.signal_threshold_pix),NONE,,,,,,,,,,
,IMAGE_PROCESSOR.DARK_THRESHOLD_pix,uint16_t,,(uint16_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.image_processor.dark_threshold_pix),NONE,,,,,,,,,,
,IMAGE_PROCESSOR.BACKGROUND_COMPENSATION,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.image_processor.background_compensation),NONE,,,,,,,,,,
,MATCHING.SQUARED_DISTANCE_LIMIT_mm,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.matching.squared_distance_limit_mm),NONE,,,,,,,,,,
,MATCHING.SQUARED_SHIFT_LIMIT_mm,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.matching.squared_shift_limit_mm),NONE,,,,,,,,,,
,TRACKING.THIN_LIMIT_deg,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.tracking.thin_limit_deg),NONE,,,,,,,,,,
,TRACKING.OUTLIER_THRESHOLD_mm,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.tracking.outlier_threshold_mm),NONE,,,,,,,,,,
,TRACKING.OUTLIER_THRESHOLD_QUEST_mm,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.tracking.outlier_threshold_quest_mm),NONE,,,,,,,,,,
,TRACKING.TRACKER_CHOICE,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.set_parameter.tracking.tracker_choice),NONE,,,,,,,,,,
