TRUE,59,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
#,OEM7600.RANGE8.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[8].carrier_doppler_Hz),NONE,,,,,,,,FINE_GYRO_Z温度上限,,
#,OEM7600.RANGE8.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[8].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,FINE_GYRO_Z温度下限,,
#,OEM7600.RANGE9.prn_slot,uint16_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[9].prn_slot),NONE,,,,,,,,STT_MCU温度上限,,
#,OEM7600.RANGE9.is_updated,uint8_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[9].is_updated),NONE,,,,,,,,STT_MCU温度下限,,
#,OEM7600.RANGE9.pseudo_range_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[9].pseudo_range_m),NONE,,,,,,,,STT_CMOS温度上限,,
#,OEM7600.RANGE9.carrier_phase_cycle,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[9].carrier_phase_cycle),NONE,,,,,,,,STT_CMOS温度下限,,
#,OEM7600.RANGE9.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[9].carrier_doppler_Hz),NONE,,,,,,,,RW_X温度上限,,
#,OEM7600.RANGE9.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[9].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,RW_X温度下限,,
#,OEM7600.RANGE10.prn_slot,uint16_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[10].prn_slot),NONE,,,,,,,,RW_Y温度上限,,
#,OEM7600.RANGE10.is_updated,uint8_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[10].is_updated),NONE,,,,,,,,RW_Y温度下限,,
#,OEM7600.RANGE10.pseudo_range_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[10].pseudo_range_m),NONE,,,,,,,,RW_Z温度上限,,
#,OEM7600.RANGE10.carrier_phase_cycle,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[10].carrier_phase_cycle),NONE,,,,,,,,RW_Z温度下限,,
#,OEM7600.RANGE10.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[10].carrier_doppler_Hz),NONE,,,,,,,,GPSR温度上限,,
#,OEM7600.RANGE10.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[10].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,GPSR温度下限,,
#,OEM7600.RANGE11.prn_slot,uint16_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[11].prn_slot),NONE,,,,,,,,,,
#,OEM7600.RANGE11.is_updated,uint8_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[11].is_updated),NONE,,,,,,,,,,
#,OEM7600.RANGE11.pseudo_range_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[11].pseudo_range_m),NONE,,,,,,,,,,
#,OEM7600.RANGE11.carrier_phase_cycle,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[11].carrier_phase_cycle),NONE,,,,,,,,,,
#,OEM7600.RANGE11.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[11].carrier_doppler_Hz),NONE,,,,,,,,,,
#,OEM7600.RANGE11.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[11].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,,,
