TRUE,33,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,SS.IDX_3.ERROR_CODE,uint8_t,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_3]->info.err_code),STATUS,,,,,,,"0=OK, 10=LowIntensity, 11=Albedo, 12=HighIntensity, 13=OutOfFov, *=Undefined",エラーコード,,
,SS.IDX_4.SUN_INTENSITY_PERCENT,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_4]->info.sun_intensity_percent),NONE,,,,,,,,太陽定数と比較した受光強度,,
,SS.IDX_4.ERROR_CODE,uint8_t,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_4]->info.err_code),STATUS,,,,,,,"0=OK, 10=LowIntensity, 11=Albedo, 12=HighIntensity, 13=OutOfFov, *=Undefined",エラーコード,,
,SS.IDX_5.SUN_INTENSITY_PERCENT,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_5]->info.sun_intensity_percent),NONE,,,,,,,,太陽定数と比較した受光強度,,
,SS.IDX_5.ERROR_CODE,uint8_t,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_5]->info.err_code),STATUS,,,,,,,"0=OK, 10=LowIntensity, 11=Albedo, 12=HighIntensity, 13=OutOfFov, *=Undefined",エラーコード,,
,STT.UNIXTIME_ms,uint32_t,,(uint32_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.unix_time_ms),NONE,,,,,,,,Sagitta出力時間,,
,STT.QUATERNION_STATUS,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.is_valid_quaternion),NONE,,,,,,,,Sagitta計測ステータス,,
,STT.NUM_STAR.CENTROIDED,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.num_stars_centroided),NONE,,,,,,,,Sagittaセントロイドされた星の数,,
,STT.NUM_STAR.MATCHED,uint8_t,,(uint8_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.num_stars_matched),NONE,,,,,,,,Sagitta同定された星の数,,
,STT.STABLE_COUNT,uint32_t,,(uint32_t)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.telemetry.solution.stable_count),NONE,,,,,,,,Sagitta連続で姿勢決定できた回数,,
,STT.QUATERNION_I2B_X,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.quaternion_i2b.vector_part[0]),NONE,,,,,,,,Sagitta計測Q_i2c X,,
,STT.QUATERNION_I2B_Y,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.quaternion_i2b.vector_part[1]),NONE,,,,,,,,Sagitta計測Q_i2c Y,,
,STT.QUATERNION_I2B_Z,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.quaternion_i2b.vector_part[2]),NONE,,,,,,,,Sagitta計測Q_i2c Z,,
,STT.QUATERNION_I2B_W,float,,(float)(sagitta_driver[SAGITTA_IDX_IN_UNIT]->info.quaternion_i2b.scalar_part),NONE,,,,,,,,Sagitta計測Q_i2c W,,
,GPS_R.GPS_TIME_week,uint16_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.times.gps_time_week),NONE,,,,,,,,OEM計測GPS time [week],,
,GPS_R.GPS_TIME_msec,uint32_t,,(uint32_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.times.gps_time_ms),NONE,,,,,,,,OEM計測GPS time [ms],,
,GPS_R.TLM_RECEIVED_TI,uint32_t,,(uint32_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.times.tlm_received_aobc_time),NONE,,,,,,,,OEM計測値受信時TI [count],,
,GPS_R.VISIBLE_SAT,uint8_t,,(uint8_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.num_of_visible_sats),NONE,,,,,,,,OEM計測可視衛星数,,
,GPS_R.POS_ECEF_X_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.pos_antenna_ecef_m[0]),NONE,,,,,,,,OEM計測位置ECEF座標 X [km],,
,GPS_R.POS_ECEF_Y_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.pos_antenna_ecef_m[1]),NONE,,,,,,,,OEM計測位置ECEF座標 Y [km],,
,GPS_R.POS_ECEF_Z_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.pos_antenna_ecef_m[2]),NONE,,,,,,,,OEM計測位置ECEF座標 Z [km],,
,GPS_R.VEL_ECEF_X_m/s,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.vel_antenna_ecef_m_s[0]),NONE,,,,,,,,OEM計測速度ECEF座標 X [km/s],,
,GPS_R.VEL_ECEF_Y_m/s,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.vel_antenna_ecef_m_s[1]),NONE,,,,,,,,OEM計測速度ECEF座標 Y [km/s],,
,GPS_R.VEL_ECEF_Z_m/s,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.vel_antenna_ecef_m_s[2]),NONE,,,,,,,,OEM計測速度ECEF座標 Z [km/s],,
,RW.X_SPEED_rad/s,float,,(float)(rw0003_driver[RW0003_IDX_ON_X]->info.speed_rad_s),NONE,,,,,,,,RW0003_Xの角速度 [rad/s],,
,RW.Y_SPEED_rad/s,float,,(float)(rw0003_driver[RW0003_IDX_ON_Y]->info.speed_rad_s),NONE,,,,,,,,RW0003_Yの角速度 [rad/s],,
,RW.Z_SPEED_rad/s,float,,(float)(rw0003_driver[RW0003_IDX_ON_Z]->info.speed_rad_s),NONE,,,,,,,,RW0003_Zの角速度 [rad/s],,
,MTQ.OUTPUT_DUTY_X_PERCENT,int8_t,,(int8_t)(mtq_seiren_controller->mtq_output_duty[MTQ_SEIREN_IDX_X]),NONE,,,,,,,,MTQ X の出力比 [percent],,
,MTQ.OUTPUT_DUTY_Y_PERCENT,int8_t,,(int8_t)(mtq_seiren_controller->mtq_output_duty[MTQ_SEIREN_IDX_Y]),NONE,,,,,,,,MTQ Y の出力比 [percent],,
,MTQ.OUTPUT_DUTY_Z_PERCENT,int8_t,,(int8_t)(mtq_seiren_controller->mtq_output_duty[MTQ_SEIREN_IDX_Z]),NONE,,,,,,,,MTQ Z の出力比 [percent],,
