TRUE,58,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,OEM7600.RANGE4.is_updated,uint8_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[4].is_updated),NONE,,,,,,,,,,
,OEM7600.RANGE4.pseudo_range_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[4].pseudo_range_m),NONE,,,,,,,,,,
,OEM7600.RANGE4.carrier_phase_cycle,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[4].carrier_phase_cycle),NONE,,,,,,,,,,
,OEM7600.RANGE4.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[4].carrier_doppler_Hz),NONE,,,,,,,,,,
,OEM7600.RANGE4.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[4].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,,,
,OEM7600.RANGE5.prn_slot,uint16_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[5].prn_slot),NONE,,,,,,,,,,
,OEM7600.RANGE5.is_updated,uint8_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[5].is_updated),NONE,,,,,,,,,,
,OEM7600.RANGE5.pseudo_range_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[5].pseudo_range_m),NONE,,,,,,,,,,
,OEM7600.RANGE5.carrier_phase_cycle,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[5].carrier_phase_cycle),NONE,,,,,,,,,,
,OEM7600.RANGE5.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[5].carrier_doppler_Hz),NONE,,,,,,,,,,
,OEM7600.RANGE5.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[5].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,,,
,OEM7600.RANGE6.prn_slot,uint16_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[6].prn_slot),NONE,,,,,,,,,,
,OEM7600.RANGE6.is_updated,uint8_t,,(uint16_t)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[6].is_updated),NONE,,,,,,,,,,
,OEM7600.RANGE6.pseudo_range_m,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[6].pseudo_range_m),NONE,,,,,,,,,,
,OEM7600.RANGE6.carrier_phase_cycle,double,,(double)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[6].carrier_phase_cycle),NONE,,,,,,,,,,
,OEM7600.RANGE6.carrier_doppler_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[6].carrier_doppler_Hz),NONE,,,,,,,,,,
,OEM7600.RANGE6.carrier_snr_dB_Hz,float,,(float)(oem7600_driver[OEM7600_IDX_IN_UNIT]->info.range_tlm[6].carrier_to_noise_ratio_dB_Hz),NONE,,,,,,,,,,
