TRUE,56,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
#,USE_ESTIMATED_ATTITUDE,uint8_t,,(uint8_t)(stt_gyro_ekf->use_ekf_estimated_attitude),STATUS,,,,,,,"0=ENABLE, 1=DISABLE",EKFで推定した姿勢quaternionを衛星姿勢推定値に反映するかどうか,,
#,CALC_STATE,uint8_t,,(uint8_t)(stt_gyro_ekf->calculation_state),STATUS,,,,,,,"0=CONVERGED, 1=DIVERGED",EKF推定計算が収束したかどうか,,
#,VARIABLE.QUATERNION_I2B.X,float,,(float)(stt_gyro_ekf->estimated_result.quaternion_i2b.vector_part[0]),NONE,,,,,,,,,,
#,VARIABLE.QUATERNION_I2B.Y,float,,(float)(stt_gyro_ekf->estimated_result.quaternion_i2b.vector_part[1]),NONE,,,,,,,,,,
#,VARIABLE.QUATERNION_I2B.Z,float,,(float)(stt_gyro_ekf->estimated_result.quaternion_i2b.vector_part[2]),NONE,,,,,,,,,,
#,VARIABLE.QUATERNION_I2B.W,float,,(float)(stt_gyro_ekf->estimated_result.quaternion_i2b.scalar_part),NONE,,,,,,,,,,
#,VARIABLE.RATE_BIAS_BODY_RAD_S.X,float,,(float)(stt_gyro_ekf->estimated_result.rate_bias_body_rad_s[0]),NONE,,,,,,,,,,
#,VARIABLE.RATE_BIAS_BODY_RAD_S.Y,float,,(float)(stt_gyro_ekf->estimated_result.rate_bias_body_rad_s[1]),NONE,,,,,,,,,,
#,VARIABLE.RATE_BIAS_BODY_RAD_S.Z,float,,(float)(stt_gyro_ekf->estimated_result.rate_bias_body_rad_s[2]),NONE,,,,,,,,,,
#,VARIABLE.ANGULAR_VELOCITY_BODY_RAD_S.X,float,,(float)(stt_gyro_ekf->estimated_result.angular_velocity_body_rad_s[0]),NONE,,,,,,,,,,
#,VARIABLE.ANGULAR_VELOCITY_BODY_RAD_S.Y,float,,(float)(stt_gyro_ekf->estimated_result.angular_velocity_body_rad_s[1]),NONE,,,,,,,,,,
#,VARIABLE.ANGULAR_VELOCITY_BODY_RAD_S.Z,float,,(float)(stt_gyro_ekf->estimated_result.angular_velocity_body_rad_s[2]),NONE,,,,,,,,,,
#,INITIAL_COVARIANCE.STT_ELEMENT.X,float,,(float)(stt_gyro_ekf->initial_covariance.diagonal_component_stt[0]),NONE,,,,,,,,,,
#,INITIAL_COVARIANCE.STT_ELEMENT.Y,float,,(float)(stt_gyro_ekf->initial_covariance.diagonal_component_stt[1]),NONE,,,,,,,,,,
#,INITIAL_COVARIANCE.STT_ELEMENT.Z,float,,(float)(stt_gyro_ekf->initial_covariance.diagonal_component_stt[2]),NONE,,,,,,,,,,
#,INITIAL_COVARIANCE.GYRO_ELEMENT,float,,(float)(stt_gyro_ekf->initial_covariance.diagonal_component_gyro),NONE,,,,,,,,,,
#,PROCESS_NOISE_COVARIANCE.ATTITUDE,float,,(float)(stt_gyro_ekf->process_noise_covariance.attitude_element),NONE,,,,,,,,,,
#,PROCESS_NOISE_COVARIANCE.ATTITUDE_RATE,float,,(float)(stt_gyro_ekf->process_noise_covariance.attitude_rate_element),NONE,,,,,,,,,,
