TRUE,36,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,OEM.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_OEM7600]->info.current_raw),POLY,0,1.25,,,,,,OEM電流値生値,,
,OEM.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_OEM7600]->info.voltage_raw),POLY,0,0.00125,,,,,,OEM電圧値生値,,
,OEM.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_OEM7600]->info.oc_threshold_raw),POLY,0,1.25,,,,,,OEM過電流検知閾値電流生値,,
,OEM.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_OEM7600]),NONE,,,,,,,,OEM過電流検知EL閾値電流,,
,OEM.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_OEM7600]),NONE,,,,,,,,OEM S/W過電流検知閾値電流,,
,RM.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RM3100]->info.current_raw),POLY,0,1.25,,,,,,RM電流値生値,,
,RM.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RM3100]->info.voltage_raw),POLY,0,0.00125,,,,,,RM電圧値生値,,
,RM.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RM3100]->info.oc_threshold_raw),POLY,0,1.25,,,,,,RM過電流検知閾値電流生値,,
,RM.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_RM3100]),NONE,,,,,,,,RM過電流検知EL閾値電流,,
,RM.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_RM3100]),NONE,,,,,,,,RM S/W過電流検知閾値電流,,
,NANO_SSOC_D60.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_NANOSSOC_D60]->info.current_raw),POLY,0,1.25,,,,,,SS電流値生値,,
,NANO_SSOC_D60.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_NANOSSOC_D60]->info.voltage_raw),POLY,0,0.00125,,,,,,SS電圧値生値,,
,NANO_SSOC_D60.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_NANOSSOC_D60]->info.oc_threshold_raw),POLY,0,1.25,,,,,,SS過電流検知閾値電流生値,,
,NANO_SSOC_D60.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_NANOSSOC_D60]),NONE,,,,,,,,SS過電流検知EL閾値電流,,
,NANO_SSOC_D60.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_NANOSSOC_D60]),NONE,,,,,,,,SS S/W過電流検知閾値電流,,
,MTQ.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_MTQ]->info.current_raw),POLY,0,1.25,,,,,,MTQ電流値生値,,
,MTQ.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_MTQ]->info.voltage_raw),POLY,0,0.00125,,,,,,MTQ電圧値生値,,
