TRUE,41,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
#,TARGET2_W,float,,(float)(quaternion_interpolator->target_list[2].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET3_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[3].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET3_X,float,,(float)(quaternion_interpolator->target_list[3].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET3_Y,float,,(float)(quaternion_interpolator->target_list[3].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET3_Z,float,,(float)(quaternion_interpolator->target_list[3].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET3_W,float,,(float)(quaternion_interpolator->target_list[3].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET4_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[4].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET4_X,float,,(float)(quaternion_interpolator->target_list[4].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET4_Y,float,,(float)(quaternion_interpolator->target_list[4].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET4_Z,float,,(float)(quaternion_interpolator->target_list[4].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET4_W,float,,(float)(quaternion_interpolator->target_list[4].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET5_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[5].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET5_X,float,,(float)(quaternion_interpolator->target_list[5].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET5_Y,float,,(float)(quaternion_interpolator->target_list[5].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET5_Z,float,,(float)(quaternion_interpolator->target_list[5].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET5_W,float,,(float)(quaternion_interpolator->target_list[5].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET6_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[6].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET6_X,float,,(float)(quaternion_interpolator->target_list[6].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET6_Y,float,,(float)(quaternion_interpolator->target_list[6].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET6_Z,float,,(float)(quaternion_interpolator->target_list[6].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET6_W,float,,(float)(quaternion_interpolator->target_list[6].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET7_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[7].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET7_X,float,,(float)(quaternion_interpolator->target_list[7].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET7_Y,float,,(float)(quaternion_interpolator->target_list[7].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET7_Z,float,,(float)(quaternion_interpolator->target_list[7].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET7_W,float,,(float)(quaternion_interpolator->target_list[7].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET8_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[8].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET8_X,float,,(float)(quaternion_interpolator->target_list[8].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET8_Y,float,,(float)(quaternion_interpolator->target_list[8].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET8_Z,float,,(float)(quaternion_interpolator->target_list[8].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET8_W,float,,(float)(quaternion_interpolator->target_list[8].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
#,TARGET9_TI,uint32_t,,(uint32_t)(quaternion_interpolator->target_list[9].attitude_changed_ti),NONE,,,,,,,,姿勢変更完了予定時刻,,
#,TARGET9_X,float,,(float)(quaternion_interpolator->target_list[9].quaternion_target_i2t.vector_part[0]),NONE,,,,,,,,目標Quaternion I2T X,,
#,TARGET9_Y,float,,(float)(quaternion_interpolator->target_list[9].quaternion_target_i2t.vector_part[1]),NONE,,,,,,,,目標Quaternion I2T Y,,
#,TARGET9_Z,float,,(float)(quaternion_interpolator->target_list[9].quaternion_target_i2t.vector_part[2]),NONE,,,,,,,,目標Quaternion I2T Z,,
#,TARGET9_W,float,,(float)(quaternion_interpolator->target_list[9].quaternion_target_i2t.scalar_part),NONE,,,,,,,,目標Quaternion I2T W,,
