TRUE,10,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,LATEST_EVENT.NOTE,uint32_t,,event_logger->latest_event.note,NONE,,,,,,,,,他はu8だがここはわざとu32で,
,IS_LOGGING_ENABLE0,_uint8_t,1,event_logger->is_logging_enable[0],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE1,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE2,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE3,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE4,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE5,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE6,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE7,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE8,_uint8_t,1,event_logger->is_logging_enable[1],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE9,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE10,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE11,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE12,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE13,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE14,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE15,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE16,_uint8_t,1,event_logger->is_logging_enable[2],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE17,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE18,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE19,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE20,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE21,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE22,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE23,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE24,_uint8_t,1,event_logger->is_logging_enable[3],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE25,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE26,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE27,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE28,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE29,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE30,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE31,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE32,_uint8_t,1,event_logger->is_logging_enable[4],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE33,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE34,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE35,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE36,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE37,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE38,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE39,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE40,_uint8_t,1,event_logger->is_logging_enable[5],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE41,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE42,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE43,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE44,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE45,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE46,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE47,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE48,_uint8_t,1,event_logger->is_logging_enable[6],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE49,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE50,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE51,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE52,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE53,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE54,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE55,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE56,_uint8_t,1,event_logger->is_logging_enable[7],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE57,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE58,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE59,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE60,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE61,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE62,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE63,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE64,_uint8_t,1,event_logger->is_logging_enable[8],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE65,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE66,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE67,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE68,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE69,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE70,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE71,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE72,_uint8_t,1,event_logger->is_logging_enable[9],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE73,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE74,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE75,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE76,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE77,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE78,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE79,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE80,_uint8_t,1,event_logger->is_logging_enable[10],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE81,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE82,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE83,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE84,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE85,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE86,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE87,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE88,_uint8_t,1,event_logger->is_logging_enable[11],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE89,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE90,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE91,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE92,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE93,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE94,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE95,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE96,_uint8_t,1,event_logger->is_logging_enable[12],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE97,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE98,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE99,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE100,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE101,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE102,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE103,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE104,_uint8_t,1,event_logger->is_logging_enable[13],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE105,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE106,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE107,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE108,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE109,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE110,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE111,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE112,_uint8_t,1,event_logger->is_logging_enable[14],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE113,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE114,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE115,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE116,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE117,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE118,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE119,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE120,_uint8_t,1,event_logger->is_logging_enable[15],NONE,,,,,,,,,,
,IS_LOGGING_ENABLE121,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE122,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE123,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE124,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE125,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE126,,1,,NONE,,,,,,,,,,
,IS_LOGGING_ENABLE127,,1,,NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS0.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->group",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS0.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->local",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS0.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS0.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->time.step",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS0.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->note",NONE,,,,,,,,ここぐらいはu32でおろす,,
,TLOGS.HIGH.EVENTS1.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 1)->group",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS1.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 1)->local",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS1.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 1)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS1.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 1)->time.step",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS1.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 1)->note",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS2.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 2)->group",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS2.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 2)->local",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS2.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 2)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS2.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 2)->time.step",NONE,,,,,,,,,,
,TLOGS.HIGH.EVENTS2.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 2)->note",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS0.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->group",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS0.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->local",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS0.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS0.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->time.step",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS0.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 0)->note",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS1.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 1)->group",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS1.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 1)->local",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS1.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 1)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS1.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 1)->time.step",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS1.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 1)->note",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS2.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 2)->group",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS2.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 2)->local",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS2.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 2)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS2.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 2)->time.step",NONE,,,,,,,,,,
,TLOGS.LOW.EVENTS2.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_LOW, 2)->note",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS0.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 0)->group",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS0.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 0)->local",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS0.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 0)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS0.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 0)->time.step",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS0.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 0)->note",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS1.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 1)->group",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS1.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 1)->local",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS1.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 1)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS1.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 1)->time.step",NONE,,,,,,,,,,
,TLOGS.EL.EVENTS1.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EL, 1)->note",NONE,,,,,,,,,,
,TLOGS.EH.EVENTS0.GROUP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EH, 0)->group",NONE,,,,,,,,,,
,TLOGS.EH.EVENTS0.LOCAL,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EH, 0)->local",NONE,,,,,,,,,,
,TLOGS.EH.EVENTS0.TIME.TOTAL_CYCLE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EH, 0)->time.total_cycle",NONE,,,,,,,,,,
,TLOGS.EH.EVENTS0.TIME.STEP,uint8_t,,"(uint8_t)EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EH, 0)->time.step",NONE,,,,,,,,,,
,TLOGS.EH.EVENTS0.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_EH, 0)->note",NONE,,,,,,,,,,
