TRUE,46,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,SH.DEST_FLAGS,uint8_t,,,HEX,,,,,,,,,,
,SH.DEST_INFO,uint8_t,,,NONE,,,,,,,,,,
,PID_ATT.I_GAIN.BODY_Y,float,,(float)(sun_pointing->pid_att[1].gains.i_gain),NONE,,,,,,,,姿勢制御_機体固定Y軸_Iゲイン,,
,PID_ATT.I_GAIN.BODY_Z,float,,(float)(sun_pointing->pid_att[2].gains.i_gain),NONE,,,,,,,,姿勢制御_機体固定Z軸_Iゲイン,,
,PID_ATT.D_GAIN.BODY_X,float,,(float)(sun_pointing->pid_att[0].gains.d_gain),NONE,,,,,,,,姿勢制御_機体固定X軸_Dゲイン,,
,PID_ATT.D_GAIN.BODY_Y,float,,(float)(sun_pointing->pid_att[1].gains.d_gain),NONE,,,,,,,,姿勢制御_機体固定Y軸_Dゲイン,,
,PID_ATT.D_GAIN.BODY_Z,float,,(float)(sun_pointing->pid_att[2].gains.d_gain),NONE,,,,,,,,姿勢制御_機体固定Z軸_Dゲイン,,
,PID_OMEGA_CMD_TMP.P_GAIN.BODY_X,float,,(float)(sun_pointing->gains_omega_cmd_tmp[0].p_gain),NONE,,,,,,,,角速度制御_機体固定X軸_Pゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.P_GAIN.BODY_Y,float,,(float)(sun_pointing->gains_omega_cmd_tmp[1].p_gain),NONE,,,,,,,,角速度制御_機体固定Y軸_Pゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.P_GAIN.BODY_Z,float,,(float)(sun_pointing->gains_omega_cmd_tmp[2].p_gain),NONE,,,,,,,,角速度制御_機体固定Z軸_Pゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.I_GAIN.BODY_X,float,,(float)(sun_pointing->gains_omega_cmd_tmp[0].i_gain),NONE,,,,,,,,角速度制御_機体固定X軸_Iゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.I_GAIN.BODY_Y,float,,(float)(sun_pointing->gains_omega_cmd_tmp[1].i_gain),NONE,,,,,,,,角速度制御_機体固定Y軸_Iゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.I_GAIN.BODY_Z,float,,(float)(sun_pointing->gains_omega_cmd_tmp[2].i_gain),NONE,,,,,,,,角速度制御_機体固定Z軸_Iゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.D_GAIN.BODY_X,float,,(float)(sun_pointing->gains_omega_cmd_tmp[0].d_gain),NONE,,,,,,,,角速度制御_機体固定X軸_Dゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.D_GAIN.BODY_Y,float,,(float)(sun_pointing->gains_omega_cmd_tmp[1].d_gain),NONE,,,,,,,,角速度制御_機体固定Y軸_Dゲイン_コマンド保存,,
,PID_OMEGA_CMD_TMP.D_GAIN.BODY_Z,float,,(float)(sun_pointing->gains_omega_cmd_tmp[2].d_gain),NONE,,,,,,,,角速度制御_機体固定Z軸_Dゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.P_GAIN.BODY_X,float,,(float)(sun_pointing->gains_att_cmd_tmp[0].p_gain),NONE,,,,,,,,姿勢制御_機体固定X軸_Pゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.P_GAIN.BODY_Y,float,,(float)(sun_pointing->gains_att_cmd_tmp[1].p_gain),NONE,,,,,,,,姿勢制御_機体固定Y軸_Pゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.P_GAIN.BODY_Z,float,,(float)(sun_pointing->gains_att_cmd_tmp[2].p_gain),NONE,,,,,,,,姿勢制御_機体固定Z軸_Pゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.I_GAIN.BODY_X,float,,(float)(sun_pointing->gains_att_cmd_tmp[0].i_gain),NONE,,,,,,,,姿勢制御_機体固定X軸_Iゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.I_GAIN.BODY_Y,float,,(float)(sun_pointing->gains_att_cmd_tmp[1].i_gain),NONE,,,,,,,,姿勢制御_機体固定Y軸_Iゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.I_GAIN.BODY_Z,float,,(float)(sun_pointing->gains_att_cmd_tmp[2].i_gain),NONE,,,,,,,,姿勢制御_機体固定Z軸_Iゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.D_GAIN.BODY_X,float,,(float)(sun_pointing->gains_att_cmd_tmp[0].d_gain),NONE,,,,,,,,姿勢制御_機体固定X軸_Dゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.D_GAIN.BODY_Y,float,,(float)(sun_pointing->gains_att_cmd_tmp[1].d_gain),NONE,,,,,,,,姿勢制御_機体固定Y軸_Dゲイン_コマンド保存,,
,PID_ATT_CMD_TMP.D_GAIN.BODY_Z,float,,(float)(sun_pointing->gains_att_cmd_tmp[2].d_gain),NONE,,,,,,,,姿勢制御_機体固定Z軸_Dゲイン_コマンド保存,,
,PID_LIMIT.FB_ANGLE_LIMIT_rad,float,,(float)(sun_pointing->max_direct_feedback_angle_rad),NONE,,,,,,,,この値以上の角度偏差はこの値にクリップする,,
,PID_LIMIT.FB_RATE_LIMIT_rad_s,float,,(float)(sun_pointing->max_direct_feedback_rate_rad_s),NONE,,,,,,,,この値以上の速度偏差はこの値にクリップする,,
,PID_LIMIT.FB_INTEGRAL_ANGLE_LIMIT_rad,float,,(float)(sun_pointing->max_integral_angle_rad),NONE,,,,,,,,この値以上の積分偏差はこの値にクリップする,,
,PID_LIMIT.ANGLE_LIMIT_TO_RUN_INTEGRAL_EACH_AXIS_rad,float,,(float)(sun_pointing->max_angle_to_run_integral_control_rad),NONE,,,,,,,,各軸の積分器について個別に実行可否を決める姿勢偏差角最大値,,
,PID_LIMIT.ANGLE_LIMIT_TO_RUN_INTEGRAL_rad,float,,(float)(sun_pointing->integral_control_permission_angle_rad),NONE,,,,,,,,積分器の使用を許可する3軸RSS姿勢偏差角最大値,,
,TGT_SPIN_RATE_AROUND_SUN_rad_s,float,,(float)(sun_pointing->spin_rate_around_sun_rad_s),NONE,,,,,,,,太陽指向軸周りのスピンレート目標値,,
,ERR_ANGLE_LIMIT_TO_SPINUP_rad,float,,(float)(sun_pointing->acceptable_angle_error_to_spin_up_rad),NONE,,,,,,,,太陽指向軸周りのスピンアップ開始を許可する太陽指向角誤差許容値,,
,CROSSPRODUCT.ACCEPTABLE_ERR_RATIO_TRSNT,float,,(float)(sun_pointing->mtq_allowable_error_ratio_transient),NONE,,,,,,,,CrossProduct誤差許容率 マヌーバ時 (0:全く許容しない ~ 1:全て許容),,
,CROSSPRODUCT.ERR_CORRECTION_GAIN_TRSNT,float,,(float)(sun_pointing->correction_gain_transient),NONE,,,,,,,,CrossProduct誤差許容抑制ゲイン マヌーバ時,,
,CROSSPRODUCT.ACCEPTABLE_ERR_RATIO_STBL,float,,(float)(sun_pointing->mtq_allowable_error_ratio_stable),NONE,,,,,,,,CrossProduct誤差許容率 定常時 (0:全く許容しない ~ 1:全て許容),,
,CROSSPRODUCT.ERR_CORRECTION_GAIN_STBL,float,,(float)(sun_pointing->correction_gain_stable),NONE,,,,,,,,CrossProduct誤差許容抑制ゲイン 定常時,,
,LPF.SAMPLE_FREQ_Hz,float,,(float)(sun_pointing->lpf_sample_freq_Hz),NONE,,,,,,,,LPFサンプリング周波数 [Hz],,
,LPF.TRQ_CUTOFF_FREQ_Hz,float,,(float)(sun_pointing->lpf_trq_cutoff_freq_Hz),NONE,,,,,,,,スピン軸直交軸周り出力トルクLPFのカットオフ周波数 [Hz],,
,LPF.TRQ_DAMPING_FACTOR,float,,(float)(sun_pointing->lpf_trq_damping_factor),NONE,,,,,,,,スピン軸直交軸周り出力トルクLPFの減衰係数 [-],,
,LPF.TRQ_CUTOFF_SPIN_AXIS_FREQ_Hz,float,,(float)(sun_pointing->lpf_trq_cutoff_freq_spin_axis_Hz),NONE,,,,,,,,スピン軸周り出力トルクLPFのカットオフ周波数 [Hz],,
,LPF.SPIN_RATE_CUTOFF_FREQ_Hz,float,,(float)(sun_pointing->lpf_spin_rate_cutoff_freq_Hz),NONE,,,,,,,,太陽指向軸周りのスピンアップ時間調整用LPFのカットオフ周波数 [Hz],,
