TRUE,45,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,RW.Z_ROTATION_DIRECTION_BODY.X,float,,(float)(aocs_manager->rw_rotation_direction_matrix[2][0]),NONE,,,,,,,,RWZ回転方向ベクトル機体固定X成分,,
,RW.Z_ROTATION_DIRECTION_BODY.Y,float,,(float)(aocs_manager->rw_rotation_direction_matrix[2][1]),NONE,,,,,,,,RWZ回転方向ベクトル機体固定Y成分,,
,RW.Z_ROTATION_DIRECTION_BODY.Z,float,,(float)(aocs_manager->rw_rotation_direction_matrix[2][2]),NONE,,,,,,,,RWZ回転方向ベクトル機体固定Z成分,,
,MTQ.X_MAG_MOMENT_DIRECTION_BODY.X,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[0][0]),NONE,,,,,,,,MTQX磁気モーメント方向ベクトル機体固定X成分,,
,MTQ.X_MAG_MOMENT_DIRECTION_BODY.Y,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[0][1]),NONE,,,,,,,,MTQX磁気モーメント方向ベクトル機体固定Y成分,,
,MTQ.X_MAG_MOMENT_DIRECTION_BODY.Z,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[0][2]),NONE,,,,,,,,MTQX磁気モーメント方向ベクトル機体固定Z成分,,
,MTQ.Y_MAG_MOMENT_DIRECTION_BODY.X,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[1][0]),NONE,,,,,,,,MTQY磁気モーメント方向ベクトル機体固定X成分,,
,MTQ.Y_MAG_MOMENT_DIRECTION_BODY.Y,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[1][1]),NONE,,,,,,,,MTQY磁気モーメント方向ベクトル機体固定Y成分,,
,MTQ.Y_MAG_MOMENT_DIRECTION_BODY.Z,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[1][2]),NONE,,,,,,,,MTQY磁気モーメント方向ベクトル機体固定Z成分,,
,MTQ.Z_MAG_MOMENT_DIRECTION_BODY.X,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[2][0]),NONE,,,,,,,,MTQZ磁気モーメント方向ベクトル機体固定X成分,,
,MTQ.Z_MAG_MOMENT_DIRECTION_BODY.Y,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[2][1]),NONE,,,,,,,,MTQZ磁気モーメント方向ベクトル機体固定Y成分,,
,MTQ.Z_MAG_MOMENT_DIRECTION_BODY.Z,float,,(float)(aocs_manager->mtq_magnetic_moment_direction_matrix[2][2]),NONE,,,,,,,,MTQZ磁気モーメント方向ベクトル機体固定Z成分,,
,CONST_TORQUE.PERMISSION,uint8_t,,(uint8_t)(aocs_manager->constant_torque_permission),STATUS,,,,,,,"0=DISABLE, 1=ENABLE, *=NA",固定トルク出力許可・不許可フラグ,,
,CONST_TORQUE.BODY_X_Nm,float,,(float)(aocs_manager->constant_torque_body_Nm[0]),NONE,,,,,,,,固定トルク機体固定座標系_X,,
,CONST_TORQUE.BODY_Y_Nm,float,,(float)(aocs_manager->constant_torque_body_Nm[1]),NONE,,,,,,,,固定トルク機体固定座標系_Y,,
,CONST_TORQUE.BODY_Z_Nm,float,,(float)(aocs_manager->constant_torque_body_Nm[2]),NONE,,,,,,,,固定トルク機体固定座標系_Z,,
,TIME_SPACE_OFFSET_TIME_s,float,,(float)(time_space_calculator->offset_sec),NONE,,,,,,,,計算結果を使用する時刻と実行時刻の間のオフセット,,
