TRUE,0,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,TLC_GS.COUNTER,uint32_t,,PH_tl_cmd_list[TLCD_ID_FROM_GS].executed_nodes_,NONE,,,,,,,,TL0コマンドカウンタ,,
,TLC_GS.QUEUED,uint8_t,,(uint8_t)(PH_tl_cmd_list[TLCD_ID_FROM_GS].active_nodes_),NONE,,,,,,,,TL0登録コマンド数,,
,TLC_GS.LAST_EXEC_TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.time.total_cycle),NONE,,,,,,,,最新TL0コマンド実行時刻,,
,TLC_GS.LAST_EXEC_ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.code),NONE,,,,,,,,最新TL0コマンドID,,
,TLC_GS.LAST_EXEC_STS,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT",最新TL0コマンド実行結果,,
,TLC_GS.LAST_EXEC_ERR_CODE,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.cmd_ret.err_code),NONE,,,,,,,,,,
,TLC_GS.LAST_ERR_TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.time.total_cycle),NONE,,,,,,,,最新TL0コマンド実行時刻,,
,TLC_GS.LAST_ERR_ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.code),NONE,,,,,,,,最新TL0コマンドID,,
,TLC_GS.LAST_ERR_STS,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT",最新TL0コマンド実行結果,,
,TLC_GS.LAST_ERR_CODE,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.cmd_ret.err_code),NONE,,,,,,,,,,
,TLC_GS.ERR_COUNTER,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].error_counter),NONE,,,,,,,,地上局コマンド実行異常カウンタ,,
,TLC_GS.SOE_FLAG,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].stop_on_error),STATUS,,,,,,,"0=FALSE, 1=TRUE",,,
,TLC_GS.LOCKOUT_FLAG,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].lockout),STATUS,,,,,,,"0=FALSE:G, 1=TRUE:R",,,
,TLC_GS.NEXT_TIME,uint32_t,,(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_FROM_GS])) ? 0 : CCP_get_ti((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_FROM_GS]))->packet))),NONE,,,,,,,,次TL0コマンド実行時刻,変数指定が大変なことに…,
,TLC_GS.NEXT_ID,uint16_t,,(uint16_t)(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_FROM_GS])) ? 0 : CCP_get_id((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_FROM_GS]))->packet))),NONE,,,,,,,,次TL0コマンドID,変数指定が大変なことに…,
,TLC_BC.COUNTER,uint32_t,,PH_tl_cmd_list[TLCD_ID_DEPLOY_BC].executed_nodes_,NONE,,,,,,,,TL1コマンドカウンタ,,
,TLC_BC.QUEUED,uint8_t,,(uint8_t)(PH_tl_cmd_list[TLCD_ID_DEPLOY_BC].active_nodes_),NONE,,,,,,,,TL1登録コマンド数,,
,TLC_BC.LAST_EXEC_TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].prev.time.total_cycle),NONE,,,,,,,,最新TL1コマンド実行時刻,,
,TLC_BC.LAST_EXEC_ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].prev.code),NONE,,,,,,,,最新TL1コマンドID,,
,TLC_BC.LAST_EXEC_STS,int8_t,,(int8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].prev.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT",最新TL1コマンド実行結果,,
,TLC_BC.LAST_ERR_TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].prev_err.time.total_cycle),NONE,,,,,,,,最新TL1コマンド実行時刻,,
,TLC_BC.LAST_ERR_ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].prev_err.code),NONE,,,,,,,,最新TL1コマンドID,,
,TLC_BC.LAST_ERR_STS,int8_t,,(int8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].prev_err.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT",最新TL1コマンド実行結果,,
,TLC_BC.ERR_COUNTER,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].error_counter),NONE,,,,,,,,地上局コマンド実行異常カウンタ,,
,TLC_BC.SOE_FLAG,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].stop_on_error),STATUS,,,,,,,"0=FALSE, 1=TRUE",,,
,TLC_BC.LOCKOUT_FLAG,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].lockout),STATUS,,,,,,,"0=FALSE:G, 1=TRUE:R",,,
,TLC_BC.NEXT_TIME,uint32_t,,(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_BC])) ? 0 : CCP_get_ti((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_BC]))->packet))),NONE,,,,,,,,次TL1コマンド実行時刻,変数指定が大変なことに…,
,TLC_BC.NEXT_ID,uint16_t,,(uint16_t)(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_BC])) ? 0 : CCP_get_id((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_BC]))->packet))),NONE,,,,,,,,次TL1コマンドID,変数指定が大変なことに…,
,TLC_TLM.COUNTER,uint32_t,,PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM].executed_nodes_,NONE,,,,,,,,TL1コマンドカウンタ,,
,TLC_TLM.QUEUED,uint8_t,,(uint8_t)(PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM].active_nodes_),NONE,,,,,,,,TL1登録コマンド数,,
