TRUE,5,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,EXEC_LOGS3.LAST_EXEC_STS,int8_t,,(int8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[3]].last_exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",,,
,EXEC_LOGS3.LAST_EXEC_TIME.TOTAL_CYCLE,uint32_t,,(uint32_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[3]].last_exec_time.total_cycle),NONE,,,,,,,,,,
,EXEC_LOGS4.CMD_CODE,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[4]].cmd_code),HEX,,,,,,,,,,
,EXEC_LOGS4.STATUS,uint8_t,,(uint8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[4]].status),STATUS,,,,,,,"0=FINISHED, 1=PROGRESS, 2=ABORTED_BY_ERR, 3=ABORTED_BY_CMD, *=N/A",,,
,EXEC_LOGS4.EXEC_COUNTER,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[4]].exec_counter),NONE,,,,,,,,,,
,EXEC_LOGS4.LAST_EXEC_STS,int8_t,,(int8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[4]].last_exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",,,
,EXEC_LOGS4.LAST_EXEC_TIME.TOTAL_CYCLE,uint32_t,,(uint32_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[4]].last_exec_time.total_cycle),NONE,,,,,,,,,,
,EXEC_LOGS5.CMD_CODE,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[5]].cmd_code),HEX,,,,,,,,,,
,EXEC_LOGS5.STATUS,uint8_t,,(uint8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[5]].status),STATUS,,,,,,,"0=FINISHED, 1=PROGRESS, 2=ABORTED_BY_ERR, 3=ABORTED_BY_CMD, *=N/A",,,
,EXEC_LOGS5.EXEC_COUNTER,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[5]].exec_counter),NONE,,,,,,,,,,
,EXEC_LOGS5.LAST_EXEC_STS,int8_t,,(int8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[5]].last_exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",,,
,EXEC_LOGS5.LAST_EXEC_TIME.TOTAL_CYCLE,uint32_t,,(uint32_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[5]].last_exec_time.total_cycle),NONE,,,,,,,,,,
,EXEC_LOGS6.CMD_CODE,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[6]].cmd_code),HEX,,,,,,,,,,
,EXEC_LOGS6.STATUS,uint8_t,,(uint8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[6]].status),STATUS,,,,,,,"0=FINISHED, 1=PROGRESS, 2=ABORTED_BY_ERR, 3=ABORTED_BY_CMD, *=N/A",,,
,EXEC_LOGS6.EXEC_COUNTER,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[6]].exec_counter),NONE,,,,,,,,,,
,EXEC_LOGS6.LAST_EXEC_STS,int8_t,,(int8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[6]].last_exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",,,
,EXEC_LOGS6.LAST_EXEC_TIME.TOTAL_CYCLE,uint32_t,,(uint32_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[6]].last_exec_time.total_cycle),NONE,,,,,,,,,,
,EXEC_LOGS7.CMD_CODE,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[7]].cmd_code),HEX,,,,,,,,,,
,EXEC_LOGS7.STATUS,uint8_t,,(uint8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[7]].status),STATUS,,,,,,,"0=FINISHED, 1=PROGRESS, 2=ABORTED_BY_ERR, 3=ABORTED_BY_CMD, *=N/A",,,
,EXEC_LOGS7.EXEC_COUNTER,uint16_t,,(uint16_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[7]].exec_counter),NONE,,,,,,,,,,
,EXEC_LOGS7.LAST_EXEC_STS,int8_t,,(int8_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[7]].last_exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",,,
,EXEC_LOGS7.LAST_EXEC_TIME.TOTAL_CYCLE,uint32_t,,(uint32_t)(divided_cmd_utility->exec_logs[divided_cmd_utility->exec_log_order[7]].last_exec_time.total_cycle),NONE,,,,,,,,,,
